,link,text,timestamp,title
10,https://news.cnyes.com/news/id/4285575,"['遠東銀 (2845-TW) 積極推動金融科技，其中，行動銀行 APP 下載量與使用量持續高成長，APP 下載安裝數在 1 年內躍升 3 倍，使用 APP 進行跨行轉帳筆數提升 13 倍，在 APP 不斷優化之下，該行離櫃率已穩定達 90%。', '遠東商銀數位金融事業群副總戴松志表示，遠東銀數位服務一直以「Banking in your hand , Anytime , Anywhere」為目標， APP 下載安裝數在 1 年內躍升 3 倍，使用 APP 進行跨行轉帳筆數提升 13 倍、線上繳費筆數提升了 15 倍，在不斷優化 APP 的客戶體驗，滿足客戶各種金融交易需求後，離櫃率已穩定達 90% 水準，也就是 100 筆交易中，僅 10 筆臨櫃，其餘 90 筆皆透過數位自動化服務完成。', '戴松志進一步分析，發現遠東銀的 APP 客戶輪廓 25 歲至 39 歲占 63%，40 歲到 59 歲只占 27%；顯示遠東銀 APP 的確獲得年輕族群青睞。APP 下載安裝數持續成長，一年內躍升 3 倍，透過 APP 進行跨行轉帳筆數提升 13 倍。更有趣的是，數位服務愈夜愈熱鬧，在午夜淩晨 0 時至清晨 6 點 APP 交易筆數自 2018 年 1 月起至今逐月攀升，來到 2.5 倍。', '遠東銀也發現午夜客戶停留時間較長，表示客戶對線上服務的接受度持續提升，為增加數位服務趣味性，遠東銀在今年 5 月底前推出第三波 APP 線上遊戲，完成指定交易即可線上投籃，投籃成功即可獲獎，活動推出後，指定交易亦有 3 成以上成長。']",2019/03/05 11:13,遠銀APP下載數年增3倍午夜交易量飆2.5倍愈夜愈熱鬧
11,https://news.cnyes.com/news/id/4290892,"['◆盤勢分析', '1. 由於投資人靜候美國聯邦準備理事會 FED 為期兩天的決策會議結果（預期不會升息），再加上媒體報導美中貿易談判消息分歧，使得週二美股幾乎以平盤作收，道瓊、S&P 500 呈現小跌，NASDAQ 呈現小漲，道瓊、S&P 500 維持強勢整理，NASDAQ 再創波段新高。SOX 在超微大漲 11.83% 激勵下，異軍突起大漲 1.34%，SOX 創下波段新高，短、中多格局不變。', '2. 週二台股進入震盪整理，盤面由金融股出線撐盤，電子、非金電呈現拉回整理，加權指數全場於平盤附近震盪，終場指數僅僅小跌 0.38 點，幾乎以平盤做收，收在 10512.32，成交金額 1149.39 億元。', '3. 觀察台股技術面，週一突破年線壓力後，週二開始震盪拉回，惟短、中期均線呈現多頭排列格局不變，且日 KD 指標在 50 附近交叉向上後，持續呈現多頭態勢，預料適度整理後仍有再攻機會。現階段台股上檔較大壓力區將落在去年前三季度的大頭部型態，大頸線約在 10500 附近，宜觀察量能變化，成交金額必須穩定於 1200 億元以上數日，才有利於指數持續上攻，挑戰頭部型態壓力，否則在量能不穩定情況下，指數恐怕將持續於年線附近呈現震盪整理格局。觀察台股籌碼面，外資 + 13.41 億元、投信 + 0.52 億元、自營商 + 6.45 億元，三大法人合計買超 20.38 億元。', '4. 觀察櫃檯市場，櫃檯指數近期呈現緩步盤堅，惟持續走跌的年線壓力仍重，再加上櫃檯市場量能不足，佔權值個股僅有 3105 穩懋一檔表現亮眼，整體櫃檯市場近期持續於年線附近整理的機率居高。', '5. 觀察台股盤面結構，電子 + 0.07%、金融 + 0.62%、非金電 - 0.38%、櫃檯市場 + 0.13%，近期金融權值股出現補漲，電子股、非金電稍稍拉回，三大區塊仍是良性輪動，電子股聚焦於 IC 設計、網通、PCB、連接線器、PA、散熱；金融股在權值股輪動上攻後，整體內部呈現良性輪動，操作上或可持續留意；非金電則是聚焦於紡纖、成衣、製鞋、自行車與生技。', '6. 在電子股部份，週二佔大盤成交比重 65.85%，電子類股指數在年線附近震盪整理，權值電子股普遍進入整理，個別族群聚焦於 IC 設計、網通、PCB、連接線器、PA、散熱，IC 設計指標股 2379 瑞昱、3034 聯詠、4919 新唐，操作上留意 2458 義隆電、4966 譜瑞 - KY；網通指標股 2314 台揚、4977 眾達 - KY、6285? 碁，操作上留意 5388 中磊、3380 明泰；PCB 指標股 6552 易華電、4958 臻鼎 - KY，操作上留意 6278 台表科、6213 聯茂、2383 台光電；連接線器指標股 3023 信邦、3533 嘉澤、3511 矽瑪、6290 良維，操作上留意 5457 宣德；PA 聚焦於 3105 穩懋、2455 全新、8086 宏捷科；散熱聚焦於 3324 雙鴻、3483 力致。', '7. 在金融股部份，週二佔大盤成交比重攀升至 7.18%，主要是權值股 2881 富邦金、2882 國泰金開始出現補漲，帶動整體金融類股指數近期成為盤面最強勢的區塊，中、小金控或銀行已經先行上漲，權值金融接著跟上，整體金融股呈現良性輪動，操作上包括中小型股、官股、權值股或可持續留意，指標股 2884 玉山金、2880 華南金、2881 富邦金、2882 國泰金。', '8. 至於非金電，週二佔大盤成交比重明顯下滑至 26.97%，短線聚焦於紡纖、成衣、製鞋、自行車與生技。紡織成衣股指標 1476 儒鴻、1477 聚陽、1451 年興，操作上留意 1402 遠東新、1452 宏益、4426 利勤；製鞋漲多後稍有回檔，惟多頭格局不變，仍是聚焦 9904 寶成、9910 豐泰、9802 鈺齊 - KY；自行車亦是漲多後稍有整理，操作上聚焦 9914 美利達、9921 巨大。生技股近期走勢稍有分歧，惟趨勢性偏多不變，製藥指標股 4119 旭富、1795 美時，操作上留意 1760 寶齡富錦、3705 永信；醫療設備指標股 1736 喬山、4129 聯合、4536 拓凱，操作上留意 4107 邦特、4164 承業醫；醫美焦點股在 4728 雙美、4190 佐登 - KY。', '9. 報載半導體矽晶圓廠 6488 環球晶 2018 年度財報出爐，每股稅後純益衝上 31.18 元，該公司董事會亦通過將發放 25 元現金股利，優於外界預期，股利配發水準居半導體族群最佳。另一家半導體矽晶圓廠 3532 台勝科也在週二公布財報，每股稅後純益 9.1 元，預計配出 9 元現金股利。以環球晶和台勝科此次配發股利換算，現金股息殖利率都達 8％以上。再者，2412 中華電 2018 年每股稅後盈餘 4.58 元，以今年每股發放 4.479 元來看，發放率達 98％，目前股息殖利率在 4％以上。由於進入發佈現金股利旺季，高股息殖利率個股或將成為近期台股盤面焦點。', '\xa0']",2019/03/20 08:28,【日盛投顧】盤前分析
12,https://news.cnyes.com/news/id/4292381,[],2019/03/25 08:30,[表三5]台灣集中市場均線黃金交叉
13,https://news.cnyes.com/news/id/4285330,"['台股今 (4) 日大盤收 10349.88 點，成交值 10373.12 億元，三大法人外資、投信賣超、自營商買超，合計買超 11.6 億元；不過，外資今日在台股連買\xa08 個交易日，買超 450 億元後首度轉為賣超 5.51 億元，且外資也大幅減碼鴻海 (2317-TW)1.1 萬張。', '台股今日外資賣超 5.51 億元，自營商買超 21.85 億元，投信賣超 4.74 億元，外資及陸資賣超 5.51 億元，三大法人合計買超 11.6 億元。外資期貨市場多單口數減碼 8381 口，未平倉口數為 5 萬 1587 口。', '外資今日集中市場買超個股為上海商銀、台達電、美律、中鋼、宏碁、友達、聯合再生、台灣高鐵、金像電、群創；外資今日集中市場賣超個股為南亞科、華新、中信金、國泰金、鴻海、開發金、旺宏、聯電、富邦金統一。', '投信今日集中市場買超較多個股為華航、長榮航、欣興、華新、神基、緯創、燿華、京元電、寶成、京城銀；投信今日集中市場賣超較多個股為上海商銀、兆豐金、遠東新、光寶科、台光電、第一金、超眾、台積電、泰碩。', '自營商今日集中市場買超較多個股為欣興、台表科、宏碁、國泰金、中石化、正文、華南金、宏達電、台積電、康舒；自營商今日集中市場賣超較多個股為中工、長榮航、南亞科、友達、彩晶、緯創、達運、鴻海、長榮、仁寶。', '證券分析師張陳浩強調，台股大盤今日受到台積電 (2330-TW) 下跌影響，造成大盤終場收黑，但研判僅為法人對於個股的調節，並非對於大盤或半導體類股的全面看壞，且鴻海 K 線留下影線，研判應是換手格局居多，台股大盤仍有高點。']",2019/03/04 18:37,三大法人買超11.6億元外資連8買首度轉賣並減碼鴻海1.1萬張
14,https://news.cnyes.com/news/id/4289988,[],2019/03/18 08:30,[表三4]台灣集中市場均線方向改變
15,https://news.cnyes.com/news/id/4292882,[],2019/03/26 08:39,[表三2]台灣集中市場股價創新高
16,https://news.cnyes.com/news/id/4291691,[],2019/03/21 17:26,台灣集中市場投信買賣超前30名
17,https://news.cnyes.com/news/id/4296122,[],2019/04/01 08:38,[表四1]台灣集中市場前10大進出券商當日買賣超比前30名個股
18,https://news.cnyes.com/news/id/4295599,"['三大法人今 (29) 日同步買超，合計大買超過百億元、達 109.89 億元，推升台股今日強漲 104.78 點，收在 10641.04 點，多頭蓄勢挑戰前高 10667 點，也讓今 (2019) 年首季大漲 913 點、9.39%，三大法人第一季合買 1417.62 億元貢獻很大。', '外資及陸資買超 65.82 億元、自營商買超 42.37 億元、投信買超 1.7 億元，三大法人合計買超 109.89 億元。其中，外資連 2 買，自營商和投信都由賣轉買，使得三大法人終結連 4 賣，且不買則已，一買就是超過百億元大手筆。', '若是從月份來看，外資和自營商本季月月買超，投信則由 2 月的賣超重回買超行列，不過，值得留意的是，外資第一季買超雖然在今天重回千億元之譜，但是，整個 3 月，外資累計才小買 17.3 億元，相較於 1 月買超 369.6 億元、2 月買超 647.2 億元，3 月明顯縮手。', '不過，在台指期淨部位方面，三大法人淨多單減少 130 口至 27754 口，其中，外資在期貨偏空，多單減碼且空單加碼，淨多單減少 3055 口至 57846 口。', '再來看外資今天個股操作，大舉著墨陸股 ETF 和金融股，元大滬深 300 正 2、富邦上証正 2 為外資買超冠亞軍，分別獲加碼 4.1 萬、2.4 萬張；元大台灣 50 反 1、開發金、緯創都有上萬張買超；臺企銀、中鋼、京元電子、國泰中國 A50 正 2 也都在外資買超前 10 名之列。', '而華南金、上海商銀、玉山金、台新金雖然沒在前 10 名，但也都緊追在後，深獲外資買盤青睞。', '外資賣超部分，富邦 VIX 遭外資賣 2.79 萬張居冠，中信金被出脫 9117 張，欣興、聯電、英業達、遠東新、臻鼎 - KY、華新、兆豐金、中橡也都是外資倒貨標的。', '值得關注的是，自營商買超與外資「英雄所見略同」，也是押寶在陸股 ETF，而且有過之而無不及，其中，狂買元大滬深 300 正 2 高達 13 萬張，且前 10 名買超中，陸股 ETF 就強佔 7 名，其餘 6 檔分別為：富邦上証正 2、國泰中國 A50 正 2、富邦中証 500、元大上證 50、國泰中國 A50、元大 MSCI A 股。']",2019/03/29 17:50,外資著墨陸股ETF 三大法人合買109億元首季加碼1417億元
19,https://news.cnyes.com/news/id/4294969,"['台灣網路認證公司繼與電信業者合作，提供行動身分辨識服務，接下來將觸角深入金融業，結合金融科技等趨勢，將身分驗證機制導入金融相關應用服務，台網公司說，接下來合作對象包括新光人壽、台新銀行、玉山銀行與遠東銀行等。', '台網「MID 行動身分識別服務」為 TWID 身分識別中心的延伸，去年 11 月 28 日與五大電信公司合作推手機實名認證，只要透過手機就能一指搞定身分認證。', '此外，台網也與關務署與健保署都已導入 MID 身分辨識服，以關務署為例，今年 2 月就與台網公司的身分辨識進行串接。', '新光人壽資深協理廖晨旭表示，新壽將與台網公司合作，導入 MID 認證服務，未來新壽保戶可透過 MID 線上驗證身分，成為新壽網路會員，日後舉凡資料修改、保單內容變更或申請理賠等都能透過網路線上完成，省去臨櫃辦理或使用讀卡機的麻煩步驟。', '玉山銀行數位金融事業處副數金長劉美玲表示，將與台網公司合作導入行動身分驗證機制，結合生活場景，提供更迅速便利的用戶體驗。']",2019/03/28 19:25,搭Fintech趨勢順風車台網攜手金融業推線上身分驗證機制
